frame_idx,pcd_file,robot_x,robot_y,robot_yaw_rad,participant_idx,participant_x,participant_y,participant_z
1102,1730821490.166616440.pcd,4.104408855867864,0.1862312297743531,0.961645510439224,1,10.91,-1.62,-1.27
1102,1730821490.166616440.pcd,4.104408855867864,0.1862312297743531,0.961645510439224,2,4.26,-2.47,-1.3
1102,1730821490.166616440.pcd,4.104408855867864,0.1862312297743531,0.961645510439224,3,6.17,-2.8,-1.32
1102,1730821490.166616440.pcd,4.104408855867864,0.1862312297743531,0.961645510439224,4,3.06,0.65,-1.41
1103,1730821490.266633511.pcd,4.121414703179768,0.2108864423813612,0.9350088782780516,0,7.21,-5.75,-1.29
1103,1730821490.266633511.pcd,4.121414703179768,0.2108864423813612,0.9350088782780516,1,10.92,-1.62,-1.27
1103,1730821490.266633511.pcd,4.121414703179768,0.2108864423813612,0.9350088782780516,2,4.19,-2.46,-1.3
1103,1730821490.266633511.pcd,4.121414703179768,0.2108864423813612,0.9350088782780516,3,6.12,-2.88,-1.32
1103,1730821490.266633511.pcd,4.121414703179768,0.2108864423813612,0.9350088782780516,4,3.06,0.65,-1.41
1104,1730821490.366694450.pcd,4.133699648302865,0.2290001551325331,0.914698713260657,0,7.21,-5.75,-1.29
1104,1730821490.366694450.pcd,4.133699648302865,0.2290001551325331,0.914698713260657,1,10.92,-1.61,-1.27
1104,1730821490.366694450.pcd,4.133699648302865,0.2290001551325331,0.914698713260657,2,4.12,-2.46,-1.3
1104,1730821490.366694450.pcd,4.133699648302865,0.2290001551325331,0.914698713260657,3,6.07,-2.95,-1.32
1104,1730821490.366694450.pcd,4.133699648302865,0.2290001551325331,0.914698713260657,4,3.06,0.65,-1.41
1105,1730821490.466732264.pcd,4.151278485181009,0.2509991638933218,0.8987625501460526,0,7.2,-5.75,-1.29
1105,1730821490.466732264.pcd,4.151278485181009,0.2509991638933218,0.8987625501460526,1,10.92,-1.61,-1.27
1105,1730821490.466732264.pcd,4.151278485181009,0.2509991638933218,0.8987625501460526,2,4.04,-2.45,-1.3
1105,1730821490.466732264.pcd,4.151278485181009,0.2509991638933218,0.8987625501460526,3,6.02,-3.03,-1.32
1105,1730821490.466732264.pcd,4.151278485181009,0.2509991638933218,0.8987625501460526,4,3.06,0.65,-1.41
1106,1730821490.566603422.pcd,4.169423387241332,0.2749148321468473,0.8967545360006308,0,7.2,-5.75,-1.29
1106,1730821490.566603422.pcd,4.169423387241332,0.2749148321468473,0.8967545360006308,1,10.93,-1.6,-1.27
1106,1730821490.566603422.pcd,4.169423387241332,0.2749148321468473,0.8967545360006308,2,3.97,-2.45,-1.3
1106,1730821490.566603422.pcd,4.169423387241332,0.2749148321468473,0.8967545360006308,3,5.97,-3.11,-1.32
1106,1730821490.566603422.pcd,4.169423387241332,0.2749148321468473,0.8967545360006308,4,3.06,0.65,-1.41
1107,1730821490.666539431.pcd,4.193001153162013,0.3053995951200159,0.8992852464368096,0,7.2,-5.76,-1.29
1107,1730821490.666539431.pcd,4.193001153162013,0.3053995951200159,0.8992852464368096,1,10.93,-1.6,-1.27
1107,1730821490.666539431.pcd,4.193001153162013,0.3053995951200159,0.8992852464368096,2,3.89,-2.44,-1.3
1107,1730821490.666539431.pcd,4.193001153162013,0.3053995951200159,0.8992852464368096,3,5.92,-3.18,-1.32
1107,1730821490.666539431.pcd,4.193001153162013,0.3053995951200159,0.8992852464368096,4,3.06,0.64,-1.41
1108,1730821490.766618490.pcd,4.213866128776141,0.3314361926930127,0.9007412175857132,0,7.2,-5.76,-1.29
1108,1730821490.766618490.pcd,4.213866128776141,0.3314361926930127,0.9007412175857132,1,10.93,-1.59,-1.27
1108,1730821490.766618490.pcd,4.213866128776141,0.3314361926930127,0.9007412175857132,2,3.82,-2.44,-1.3
1108,1730821490.766618490.pcd,4.213866128776141,0.3314361926930127,0.9007412175857132,3,5.87,-3.26,-1.32
1108,1730821490.766618490.pcd,4.213866128776141,0.3314361926930127,0.9007412175857132,4,3.06,0.64,-1.41
1109,1730821490.866609573.pcd,4.227582762174917,0.3464406297703832,0.9001878958550311,0,7.19,-5.76,-1.29
1109,1730821490.866609573.pcd,4.227582762174917,0.3464406297703832,0.9001878958550311,1,10.93,-1.58,-1.27
1109,1730821490.866609573.pcd,4.227582762174917,0.3464406297703832,0.9001878958550311,2,3.74,-2.43,-1.3
1109,1730821490.866609573.pcd,4.227582762174917,0.3464406297703832,0.9001878958550311,3,5.82,-3.34,-1.32
1109,1730821490.866609573.pcd,4.227582762174917,0.3464406297703832,0.9001878958550311,4,3.06,0.64,-1.41
1110,1730821490.966600418.pcd,4.248657389655538,0.3715689832272817,0.8997687561631121,0,7.19,-5.76,-1.29
1110,1730821490.966600418.pcd,4.248657389655538,0.3715689832272817,0.8997687561631121,1,10.94,-1.58,-1.27
1110,1730821490.966600418.pcd,4.248657389655538,0.3715689832272817,0.8997687561631121,2,3.67,-2.43,-1.3
1110,1730821490.966600418.pcd,4.248657389655538,0.3715689832272817,0.8997687561631121,3,5.77,-3.41,-1.32
1110,1730821490.966600418.pcd,4.248657389655538,0.3715689832272817,0.8997687561631121,4,3.06,0.64,-1.41
1111,1730821491.066692352.pcd,4.275694363213603,0.4045798223769443,0.9013769398398492,0,7.19,-5.77,-1.29
1111,1730821491.066692352.pcd,4.275694363213603,0.4045798223769443,0.9013769398398492,1,10.94,-1.58,-1.27
1111,1730821491.066692352.pcd,4.275694363213603,0.4045798223769443,0.9013769398398492,2,3.61,-2.4,-1.3
1111,1730821491.066692352.pcd,4.275694363213603,0.4045798223769443,0.9013769398398492,3,5.73,-3.49,-1.32
1111,1730821491.066692352.pcd,4.275694363213603,0.4045798223769443,0.9013769398398492,4,3.06,0.64,-1.41
1112,1730821491.166702271.pcd,4.297500153185508,0.4320056307682454,0.9004857433741861,0,7.19,-5.78,-1.29
1112,1730821491.166702271.pcd,4.297500153185508,0.4320056307682454,0.9004857433741861,1,10.94,-1.57,-1.27
1112,1730821491.166702271.pcd,4.297500153185508,0.4320056307682454,0.9004857433741861,2,3.54,-2.38,-1.3
1112,1730821491.166702271.pcd,4.297500153185508,0.4320056307682454,0.9004857433741861,3,5.69,-3.57,-1.32
1112,1730821491.166702271.pcd,4.297500153185508,0.4320056307682454,0.9004857433741861,4,3.06,0.64,-1.41
1113,1730821491.266678333.pcd,4.313163371098431,0.4525874283282087,0.8986058066647524,0,7.18,-5.79,-1.29
1113,1730821491.266678333.pcd,4.313163371098431,0.4525874283282087,0.8986058066647524,1,10.94,-1.57,-1.27
1113,1730821491.266678333.pcd,4.313163371098431,0.4525874283282087,0.8986058066647524,2,3.48,-2.35,-1.3
1113,1730821491.266678333.pcd,4.313163371098431,0.4525874283282087,0.8986058066647524,3,5.65,-3.65,-1.32
1113,1730821491.266678333.pcd,4.313163371098431,0.4525874283282087,0.8986058066647524,4,3.06,0.64,-1.41
1114,1730821491.366554499.pcd,4.333340110411381,0.4791107852360188,0.8973319759636224,0,7.18,-5.8,-1.29
1114,1730821491.366554499.pcd,4.333340110411381,0.4791107852360188,0.8973319759636224,1,10.94,-1.57,-1.27
1114,1730821491.366554499.pcd,4.333340110411381,0.4791107852360188,0.8973319759636224,2,3.42,-2.33,-1.3
1114,1730821491.366554499.pcd,4.333340110411381,0.4791107852360188,0.8973319759636224,3,5.61,-3.73,-1.32
1114,1730821491.366554499.pcd,4.333340110411381,0.4791107852360188,0.8973319759636224,4,3.06,0.64,-1.41
1115,1730821491.466527462.pcd,4.353599799204867,0.505905220877032,0.8947262936018261,0,7.18,-5.81,-1.29
1115,1730821491.466527462.pcd,4.353599799204867,0.505905220877032,0.8947262936018261,1,10.94,-1.57,-1.27
1115,1730821491.466527462.pcd,4.353599799204867,0.505905220877032,0.8947262936018261,2,3.36,-2.3,-1.3
1115,1730821491.466527462.pcd,4.353599799204867,0.505905220877032,0.8947262936018261,3,5.57,-3.81,-1.32
1115,1730821491.466527462.pcd,4.353599799204867,0.505905220877032,0.8947262936018261,4,3.06,0.63,-1.41
1116,1730821491.566581488.pcd,4.376770290441614,0.5334727806124824,0.8923266157448686,0,7.18,-5.82,-1.29
1116,1730821491.566581488.pcd,4.376770290441614,0.5334727806124824,0.8923266157448686,1,10.94,-1.56,-1.27
1116,1730821491.566581488.pcd,4.376770290441614,0.5334727806124824,0.8923266157448686,2,3.29,-2.28,-1.3
1116,1730821491.566581488.pcd,4.376770290441614,0.5334727806124824,0.8923266157448686,3,5.52,-3.89,-1.32
1116,1730821491.566581488.pcd,4.376770290441614,0.5334727806124824,0.8923266157448686,4,3.06,0.63,-1.41
1117,1730821491.666668415.pcd,4.402389593898407,0.56881818997025,0.888694567407318,0,7.17,-5.83,-1.29
1117,1730821491.666668415.pcd,4.402389593898407,0.56881818997025,0.888694567407318,1,10.94,-1.56,-1.27
1117,1730821491.666668415.pcd,4.402389593898407,0.56881818997025,0.888694567407318,2,3.23,-2.25,-1.3
1117,1730821491.666668415.pcd,4.402389593898407,0.56881818997025,0.888694567407318,3,5.48,-3.97,-1.32
1117,1730821491.666668415.pcd,4.402389593898407,0.56881818997025,0.888694567407318,4,3.06,0.63,-1.41
1118,1730821491.766584396.pcd,4.417666265513439,0.5880434627492965,0.8875838420570039,0,7.17,-5.84,-1.29
1118,1730821491.766584396.pcd,4.417666265513439,0.5880434627492965,0.8875838420570039,1,10.94,-1.56,-1.27
1118,1730821491.766584396.pcd,4.417666265513439,0.5880434627492965,0.8875838420570039,2,3.17,-2.23,-1.3
1118,1730821491.766584396.pcd,4.417666265513439,0.5880434627492965,0.8875838420570039,3,5.44,-4.05,-1.32
1118,1730821491.766584396.pcd,4.417666265513439,0.5880434627492965,0.8875838420570039,4,3.06,0.63,-1.41
1119,1730821491.866665363.pcd,4.440159741851145,0.6154513924842613,0.875638564037654,0,7.17,-5.85,-1.29
1119,1730821491.866665363.pcd,4.440159741851145,0.6154513924842613,0.875638564037654,1,10.94,-1.55,-1.27
1119,1730821491.866665363.pcd,4.440159741851145,0.6154513924842613,0.875638564037654,2,3.1,-2.2,-1.3
1119,1730821491.866665363.pcd,4.440159741851145,0.6154513924842613,0.875638564037654,3,5.4,-4.13,-1.32
1119,1730821491.866665363.pcd,4.440159741851145,0.6154513924842613,0.875638564037654,4,3.06,0.63,-1.41
1120,1730821491.966611385.pcd,4.466626736353301,0.6456400478427384,0.8421953136302436,0,7.17,-5.86,-1.29
1120,1730821491.966611385.pcd,4.466626736353301,0.6456400478427384,0.8421953136302436,1,10.94,-1.55,-1.27
1120,1730821491.966611385.pcd,4.466626736353301,0.6456400478427384,0.8421953136302436,2,3.04,-2.18,-1.3
1120,1730821491.966611385.pcd,4.466626736353301,0.6456400478427384,0.8421953136302436,3,5.36,-4.21,-1.32
1120,1730821491.966611385.pcd,4.466626736353301,0.6456400478427384,0.8421953136302436,4,3.06,0.63,-1.41
1121,1730821492.066565275.pcd,4.481210100995549,0.6617575883806546,0.8209039097609534,0,7.17,-5.85,-1.29
1121,1730821492.066565275.pcd,4.481210100995549,0.6617575883806546,0.8209039097609534,1,10.93,-1.55,-1.27
1121,1730821492.066565275.pcd,4.481210100995549,0.6617575883806546,0.8209039097609534,2,2.99,-2.19,-1.3
1121,1730821492.066565275.pcd,4.481210100995549,0.6617575883806546,0.8209039097609534,3,5.33,-4.28,-1.32
1121,1730821492.066565275.pcd,4.481210100995549,0.6617575883806546,0.8209039097609534,4,3.06,0.63,-1.41
1122,1730821492.166566372.pcd,4.502225960370723,0.6820670597938268,0.795978562221831,0,7.17,-5.84,-1.29
1122,1730821492.166566372.pcd,4.502225960370723,0.6820670597938268,0.795978562221831,1,10.93,-1.56,-1.27
1122,1730821492.166566372.pcd,4.502225960370723,0.6820670597938268,0.795978562221831,2,2.94,-2.2,-1.3
1122,1730821492.166566372.pcd,4.502225960370723,0.6820670597938268,0.795978562221831,3,5.29,-4.35,-1.32
1122,1730821492.166566372.pcd,4.502225960370723,0.6820670597938268,0.795978562221831,4,3.06,0.63,-1.41
1123,1730821492.266577244.pcd,4.523648088302828,0.7023928714446046,0.7865370674023789,0,7.17,-5.83,-1.29
1123,1730821492.266577244.pcd,4.523648088302828,0.7023928714446046,0.7865370674023789,1,10.93,-1.56,-1.27
1123,1730821492.266577244.pcd,4.523648088302828,0.7023928714446046,0.7865370674023789,2,2.89,-2.2,-1.3
1123,1730821492.266577244.pcd,4.523648088302828,0.7023928714446046,0.7865370674023789,3,5.26,-4.42,-1.32
1123,1730821492.266577244.pcd,4.523648088302828,0.7023928714446046,0.7865370674023789,4,3.06,0.63,-1.41
1124,1730821492.366621256.pcd,4.5510347933397,0.7322104018043785,0.7912170479676848,0,7.18,-5.82,-1.29
1124,1730821492.366621256.pcd,4.5510347933397,0.7322104018043785,0.7912170479676848,1,10.93,-1.56,-1.27
1124,1730821492.366621256.pcd,4.5510347933397,0.7322104018043785,0.7912170479676848,2,2.84,-2.21,-1.3
1124,1730821492.366621256.pcd,4.5510347933397,0.7322104018043785,0.7912170479676848,3,5.23,-4.48,-1.32
1124,1730821492.366621256.pcd,4.5510347933397,0.7322104018043785,0.7912170479676848,4,3.06,0.62,-1.41
1125,1730821492.466690302.pcd,4.575361340038604,0.7570145193521718,0.7898128342711874,0,7.18,-5.81,-1.29
1125,1730821492.466690302.pcd,4.575361340038604,0.7570145193521718,0.7898128342711874,1,10.92,-1.57,-1.27
1125,1730821492.466690302.pcd,4.575361340038604,0.7570145193521718,0.7898128342711874,2,2.79,-2.22,-1.3
1125,1730821492.466690302.pcd,4.575361340038604,0.7570145193521718,0.7898128342711874,3,5.2,-4.55,-1.32
1125,1730821492.466690302.pcd,4.575361340038604,0.7570145193521718,0.7898128342711874,4,3.06,0.62,-1.41
1126,1730821492.566718340.pcd,4.594019200099768,0.7756090094724124,0.7774996020148756,0,7.18,-5.8,-1.29
1126,1730821492.566718340.pcd,4.594019200099768,0.7756090094724124,0.7774996020148756,1,10.92,-1.57,-1.27
1126,1730821492.566718340.pcd,4.594019200099768,0.7756090094724124,0.7774996020148756,2,2.74,-2.23,-1.3
1126,1730821492.566718340.pcd,4.594019200099768,0.7756090094724124,0.7774996020148756,3,5.16,-4.62,-1.32
1126,1730821492.566718340.pcd,4.594019200099768,0.7756090094724124,0.7774996020148756,4,3.06,0.62,-1.41
1127,1730821492.666688442.pcd,4.615950433558995,0.7996714294200338,0.7507099604697863,0,7.18,-5.79,-1.29
1127,1730821492.666688442.pcd,4.615950433558995,0.7996714294200338,0.7507099604697863,1,10.92,-1.57,-1.27
1127,1730821492.666688442.pcd,4.615950433558995,0.7996714294200338,0.7507099604697863,2,2.69,-2.24,-1.3
1127,1730821492.666688442.pcd,4.615950433558995,0.7996714294200338,0.7507099604697863,3,5.13,-4.69,-1.32
1127,1730821492.666688442.pcd,4.615950433558995,0.7996714294200338,0.7507099604697863,4,3.06,0.62,-1.41
1128,1730821492.766612291.pcd,4.639927049404066,0.8200312102147449,0.7311450772036863,0,7.19,-5.78,-1.29
1128,1730821492.766612291.pcd,4.639927049404066,0.8200312102147449,0.7311450772036863,1,10.91,-1.57,-1.27
1128,1730821492.766612291.pcd,4.639927049404066,0.8200312102147449,0.7311450772036863,2,2.64,-2.25,-1.3
1128,1730821492.766612291.pcd,4.639927049404066,0.8200312102147449,0.7311450772036863,3,5.1,-4.76,-1.32
1128,1730821492.766612291.pcd,4.639927049404066,0.8200312102147449,0.7311450772036863,4,3.06,0.62,-1.41
1129,1730821492.866593361.pcd,4.668473292345238,0.8478354524097389,0.7294221658094642,0,7.19,-5.77,-1.29
1129,1730821492.866593361.pcd,4.668473292345238,0.8478354524097389,0.7294221658094642,1,10.91,-1.58,-1.27
1129,1730821492.866593361.pcd,4.668473292345238,0.8478354524097389,0.7294221658094642,2,2.6,-2.25,-1.3
1129,1730821492.866593361.pcd,4.668473292345238,0.8478354524097389,0.7294221658094642,3,5.06,-4.83,-1.32
1129,1730821492.866593361.pcd,4.668473292345238,0.8478354524097389,0.7294221658094642,4,3.06,0.62,-1.41
1130,1730821492.966654301.pcd,4.685872917919976,0.8634559032766269,0.7322024274425486,0,7.19,-5.76,-1.29
1130,1730821492.966654301.pcd,4.685872917919976,0.8634559032766269,0.7322024274425486,1,10.91,-1.58,-1.27
1130,1730821492.966654301.pcd,4.685872917919976,0.8634559032766269,0.7322024274425486,2,2.55,-2.26,-1.3
1130,1730821492.966654301.pcd,4.685872917919976,0.8634559032766269,0.7322024274425486,3,5.03,-4.9,-1.32
1130,1730821492.966654301.pcd,4.685872917919976,0.8634559032766269,0.7322024274425486,4,3.06,0.62,-1.41
1131,1730821493.066607475.pcd,4.71299466540611,0.8869056359733749,0.7358051226699148,0,7.19,-5.76,-1.29
1131,1730821493.066607475.pcd,4.71299466540611,0.8869056359733749,0.7358051226699148,1,10.91,-1.57,-1.27
1131,1730821493.066607475.pcd,4.71299466540611,0.8869056359733749,0.7358051226699148,2,2.52,-2.25,-1.3
1131,1730821493.066607475.pcd,4.71299466540611,0.8869056359733749,0.7358051226699148,3,5.04,-4.95,-1.32
1131,1730821493.066607475.pcd,4.71299466540611,0.8869056359733749,0.7358051226699148,4,3.06,0.62,-1.41
1132,1730821493.166739464.pcd,4.736817433089689,0.9095168127838912,0.7375777731200093,0,7.19,-5.76,-1.29
1132,1730821493.166739464.pcd,4.736817433089689,0.9095168127838912,0.7375777731200093,1,10.91,-1.55,-1.27
1132,1730821493.166739464.pcd,4.736817433089689,0.9095168127838912,0.7375777731200093,2,2.5,-2.23,-1.3
1132,1730821493.166739464.pcd,4.736817433089689,0.9095168127838912,0.7375777731200093,3,5.04,-4.99,-1.32
1132,1730821493.166739464.pcd,4.736817433089689,0.9095168127838912,0.7375777731200093,4,3.06,0.61,-1.41
1133,1730821493.266776562.pcd,4.770164795957093,0.9396029738022422,0.7382847842065953,0,7.19,-5.76,-1.29
1133,1730821493.266776562.pcd,4.770164795957093,0.9396029738022422,0.7382847842065953,1,10.91,-1.54,-1.27
1133,1730821493.266776562.pcd,4.770164795957093,0.9396029738022422,0.7382847842065953,2,2.48,-2.21,-1.3
1133,1730821493.266776562.pcd,4.770164795957093,0.9396029738022422,0.7382847842065953,3,5.05,-5.04,-1.32
1133,1730821493.266776562.pcd,4.770164795957093,0.9396029738022422,0.7382847842065953,4,3.06,0.61,-1.41
1134,1730821493.366841316.pcd,4.787477305881718,0.956246922824747,0.7384719603263253,0,7.19,-5.76,-1.29
1134,1730821493.366841316.pcd,4.787477305881718,0.956246922824747,0.7384719603263253,1,10.91,-1.52,-1.27
1134,1730821493.366841316.pcd,4.787477305881718,0.956246922824747,0.7384719603263253,2,2.46,-2.2,-1.3
1134,1730821493.366841316.pcd,4.787477305881718,0.956246922824747,0.7384719603263253,3,5.05,-5.09,-1.32
1134,1730821493.366841316.pcd,4.787477305881718,0.956246922824747,0.7384719603263253,4,3.06,0.61,-1.41
1135,1730821493.466849327.pcd,4.81195001391638,0.9805058767015592,0.738023690670177,0,7.19,-5.76,-1.29
1135,1730821493.466849327.pcd,4.81195001391638,0.9805058767015592,0.738023690670177,1,10.91,-1.51,-1.27
1135,1730821493.466849327.pcd,4.81195001391638,0.9805058767015592,0.738023690670177,2,2.44,-2.18,-1.3
1135,1730821493.466849327.pcd,4.81195001391638,0.9805058767015592,0.738023690670177,3,5.06,-5.14,-1.32
1135,1730821493.466849327.pcd,4.81195001391638,0.9805058767015592,0.738023690670177,4,3.06,0.61,-1.41
1136,1730821493.566663504.pcd,4.838312560456528,1.0043309094060224,0.7367879105979667,0,7.19,-5.75,-1.29
1136,1730821493.566663504.pcd,4.838312560456528,1.0043309094060224,0.7367879105979667,1,10.91,-1.5,-1.27
1136,1730821493.566663504.pcd,4.838312560456528,1.0043309094060224,0.7367879105979667,2,2.41,-2.16,-1.3
1136,1730821493.566663504.pcd,4.838312560456528,1.0043309094060224,0.7367879105979667,3,5.06,-5.19,-1.32
1136,1730821493.566663504.pcd,4.838312560456528,1.0043309094060224,0.7367879105979667,4,3.06,0.61,-1.41
1137,1730821493.666712523.pcd,4.870954986158274,1.0335128308633523,0.7358046970268421,0,7.19,-5.75,-1.29
1137,1730821493.666712523.pcd,4.870954986158274,1.0335128308633523,0.7358046970268421,1,10.91,-1.48,-1.27
1137,1730821493.666712523.pcd,4.870954986158274,1.0335128308633523,0.7358046970268421,2,2.39,-2.15,-1.3
1137,1730821493.666712523.pcd,4.870954986158274,1.0335128308633523,0.7358046970268421,3,5.07,-5.24,-1.32
1137,1730821493.666712523.pcd,4.870954986158274,1.0335128308633523,0.7358046970268421,4,3.06,0.61,-1.41
1138,1730821493.766667604.pcd,4.888190524891949,1.0509438985304844,0.7345410993818121,0,7.19,-5.75,-1.29
1138,1730821493.766667604.pcd,4.888190524891949,1.0509438985304844,0.7345410993818121,1,10.91,-1.47,-1.27
1138,1730821493.766667604.pcd,4.888190524891949,1.0509438985304844,0.7345410993818121,2,2.37,-2.13,-1.3
1138,1730821493.766667604.pcd,4.888190524891949,1.0509438985304844,0.7345410993818121,3,5.07,-5.29,-1.32
1138,1730821493.766667604.pcd,4.888190524891949,1.0509438985304844,0.7345410993818121,4,3.06,0.61,-1.41
1139,1730821493.866680384.pcd,4.913151928017767,1.0733730041290617,0.7338647624253768,0,7.19,-5.75,-1.29
1139,1730821493.866680384.pcd,4.913151928017767,1.0733730041290617,0.7338647624253768,1,10.91,-1.46,-1.27
1139,1730821493.866680384.pcd,4.913151928017767,1.0733730041290617,0.7338647624253768,2,2.35,-2.11,-1.3
1139,1730821493.866680384.pcd,4.913151928017767,1.0733730041290617,0.7338647624253768,3,5.08,-5.34,-1.32
1139,1730821493.866680384.pcd,4.913151928017767,1.0733730041290617,0.7338647624253768,4,3.06,0.61,-1.41
1140,1730821493.966700554.pcd,4.941760745207223,1.097053610826006,0.7333374184156585,0,7.19,-5.75,-1.29
1140,1730821493.966700554.pcd,4.941760745207223,1.097053610826006,0.7333374184156585,1,10.91,-1.44,-1.27
1140,1730821493.966700554.pcd,4.941760745207223,1.097053610826006,0.7333374184156585,2,2.33,-2.1,-1.3
